Time;Length;Protocol;Source IP;Destination IP;procedurecode;Info;criticality;protocolies;tac;sst;sd;relativeamfcapacity;rrcestablishmentcause;nas_5gs_mm_suci_supi_fmt;nas_5gs_mm_type_id;nas_5gs_mm_suci_routing_indicator;nas_5gs_mm_suci_pki;nas_5gs_mm_suci_scheme_id;suci_scheme_output;nas_pdu;per_octet_string_length;nas_5gs_epd;nas_5gs_security_header_type;nas_5gs_security_header_type;nas_5gs_mm_message_type;nas_5gs_mm_5gmm_cause;gsm_a_dtap_rand;gsm_a_dtap_autn;gsm_a_dtap_auts;gsm_a_dtap_autn_sqn_xor_ak;gsm_a_dtap_autn_mac
2024-03-08 09:45:30.291196;168;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;;;;;;7e:02:00:00:00:00:02:7e:00:67:01:00:08:2e:01:01:c1:00:00:91:a1:12:01:81:22:08:01:00:03:e8:0a:00:00:64:25:11:03:64:6e:6e:08:6b:65:79:73:69:67:68:74:03:63:6f:6d;53;126;2;2;0x67;;;;;;
2024-03-08 09:45:30.291579;1245;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 09:45:30.333327;1123;HTTP2;20.100.40.100;20.100.100.1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 09:45:30.333761;248;NGAP;20.0.20.10;20.0.2.10;29;;0;4;;01;00:03:e8;;;;;;;;;;79;126;2;2;0x68;;;;;;
2024-03-08 09:45:30.333932;128;NGAP;20.0.2.10;20.0.20.10;29;;0;3;;;;;;;;;;;;;13;;;;;;;;;;
2024-03-08 09:45:30.334108;662;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 09:45:31.360855;136;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;;;;;;7e:02:00:00:00:00:03:7e:00:67:01:00:04:2e:01:02:d1:12:01;19;126;2;2;0x67;;;;;;
2024-03-08 09:45:31.361111;586;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 09:45:31.382167;699;HTTP2;20.100.40.100;20.100.100.1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 09:45:31.382373;144;NGAP;20.0.20.10;20.0.2.10;28;;0;4;;;;;;;;;;;;7e:02:00:00:00:00:03:7e:00:68:01:00:05:2e:01:02:d3:24:12:01;20;126;2;2;0x68;;;;;;
2024-03-08 09:45:31.382460;136;NGAP;20.0.2.10;20.0.20.10;28;;0;4;1011;;;;;;;;;;;;1;;;;;;;;;;
2024-03-08 09:45:31.382486;136;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;;;;;;7e:02:00:00:00:00:04:7e:00:67:01:00:04:2e:01:02:d4:12:01;19;126;2;2;0x67;;;;;;
2024-03-08 09:45:31.382560;140;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;2;;;;;7e:02:00:00:00:00:05:7e:00:45:01:00:0b:f2:22:f6:40:01:00:83:00:00:00:00;24;126;2;2;0x45;;;;;;
2024-03-08 09:45:31.382747;651;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 09:45:31.402498;588;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 09:45:31.424146;124;NGAP;20.0.20.10;20.0.2.10;4;DownlinkNASTransport;1;3;;;;;;;;;;;;7e:02:00:00:00:00:04:7e:00:46;10;126;2;2;0x46;;;;;;
2024-03-08 09:45:31.424216;92;NGAP;20.0.20.10;20.0.2.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 09:45:31.424302;92;NGAP;20.0.2.10;20.0.20.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 09:45:32.298327;200;NGAP;20.0.2.10;20.0.20.10;15;InitialUEMessage;1;6;1011;;;;3;;2;;;;;7e:01:00:00:00:00:06:7e:00:41:09:00:0b:f2:22:f6:40:01:00:83:00:00:00:00:2e:02:f0:f0:71:00:2a:7e:00:41:09:00:0b:f2:22:f6:40:01:00:83:00:00:00:00:10:01:00:2e:02:f0:f0:2f:09:08:01:00:03:e8:0a:00:00:64:52:22:f6:40:00:03:f3;73;126;1;1;0x41;;;;;;
2024-03-08 09:45:32.308720;164;NGAP;20.0.20.10;20.0.2.10;4;DownlinkNASTransport;1;3;;;;;;;;;;;;7e:02:00:00:00:00:05:7e:00:56:01:02:00:00:21:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:20:10:ff:ff:ff:ff:ff:ff:80:00:00:29:b1:4e:f2:f3:6e:46;49;126;2;2;0x56;;ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff;ff:ff:ff:ff:ff:ff:80:00:00:29:b1:4e:f2:f3:6e:46;;ff:ff:ff:ff:ff:ff;00:29:b1:4e:f2:f3:6e:46
2024-03-08 09:45:32.308852;152;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;;;;;;7e:00:57:2d:10:b5:95:b3:75:9a:9c:45:71:6c:3a:99:92:47:ba:0c:e5;21;126;0;0;0x57;;;;;;
2024-03-08 09:45:32.309338;116;NGAP;20.0.20.10;20.0.2.10;4;DownlinkNASTransport;1;3;;;;;;;;;;;;7e:00:58;3;126;0;0;0x58;;;;;;
2024-03-08 09:45:32.309361;100;NGAP;20.0.20.10;20.0.2.10;4;DownlinkNASTransport;1;3;;;;;;;;;;;;7e:00:44:09;4;126;0;0;0x44;9;;;;;
2024-03-08 09:45:32.309407;92;NGAP;20.0.20.10;20.0.2.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 09:45:32.309512;108;NGAP;20.0.2.10;20.0.20.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 09:45:33.314149;200;NGAP;20.0.2.10;20.0.20.10;15;InitialUEMessage;1;6;1011;;;;3;;2;;;;;7e:01:00:00:00:00:00:7e:00:41:19:00:0b:f2:22:f6:40:01:00:83:00:00:00:00:2e:02:f0:f0:71:00:2a:7e:00:41:19:00:0b:f2:22:f6:40:01:00:83:00:00:00:00:10:01:00:2e:02:f0:f0:2f:09:08:01:00:03:e8:0a:00:00:64:52:22:f6:40:00:03:f3;73;126;1;1;0x41;;;;;;
2024-03-08 09:45:33.314335;116;NGAP;20.0.20.10;20.0.2.10;4;DownlinkNASTransport;1;3;;;;;;;1;;;;;7e:00:5b:01;4;126;0;0;0x5b;;;;;;
2024-03-08 09:45:33.314414;192;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;0;1;1234;1;2;;7e:00:5c:00:36:01:22:f6:40:21:43:02:01:02:af:bf:af:e4:da:5a:47:ac:95:6a:68:26:f6:3a:12:d5:76:2c:c2:e4:78:c4:cb:99:7b:c2:e1:02:85:1d:b0:47:05:eb:dc:cd:34:fe:4a:97:b5:66:db:f3:ce;59;126;0;0;0x5c;;;;;;
2024-03-08 09:45:33.335020;156;NGAP;20.0.20.10;20.0.2.10;4;DownlinkNASTransport;1;3;;;;;;;;;;;;7e:00:56:02:02:00:00:21:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:20:10:ff:ff:ff:ff:ff:ff:80:00:00:29:b1:4e:f2:f3:6e:46;42;126;0;0;0x56;;ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff;ff:ff:ff:ff:ff:ff:80:00:00:29:b1:4e:f2:f3:6e:46;;ff:ff:ff:ff:ff:ff;00:29:b1:4e:f2:f3:6e:46
2024-03-08 09:45:33.335132;152;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;;;;;;7e:00:57:2d:10:b5:95:b3:75:9a:9c:45:71:6c:3a:99:92:47:ba:0c:e5;21;126;0;0;0x57;;;;;;
2024-03-08 09:45:33.335739;116;NGAP;20.0.20.10;20.0.2.10;4;DownlinkNASTransport;1;3;;;;;;;;;;;;7e:00:58;3;126;0;0;0x58;;;;;;
2024-03-08 09:45:33.335782;100;NGAP;20.0.20.10;20.0.2.10;4;DownlinkNASTransport;1;3;;;;;;;;;;;;7e:00:44:09;4;126;0;0;0x44;9;;;;;
2024-03-08 09:45:33.335844;92;NGAP;20.0.20.10;20.0.2.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 09:45:33.336000;108;NGAP;20.0.2.10;20.0.20.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:43:52.459336;132;NGAP;20.0.2.10;20.0.20.10;21;;0;4;1011;01;00:03:e8;;;;;;;;;;12;;;;;;;;;;
2024-03-08 10:43:52.459490;124;NGAP;20.0.20.10;20.0.2.10;21;;0;4;;01;00:03:e8;10;;;;;;;;;11;;;;;;;;;;
2024-03-08 10:43:52.499346;180;NGAP;20.0.2.10;20.0.20.10;15;InitialUEMessage;1;5;1011;;;;3;0;1;1234;1;2;;7e:00:41:79:00:36:01:22:f6:40:21:43:02:01:02:af:bf:af:e4:da:5a:47:ac:95:6a:68:26:f6:3a:12:d5:76:2c:c2:e4:78:c4:cb:99:7b:c2:e1:02:85:1d:b0:47:05:eb:dc:8d:37:19:83:d9:af:c2:cd:d9:1b:2e:02:f0:f0;64;126;0;0;0x41;;;;;;
2024-03-08 10:43:52.501159;156;NGAP;20.0.20.10;20.0.2.10;4;DownlinkNASTransport;1;3;;;;;;;;;;;;7e:00:56:00:02:00:00:21:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:20:10:ff:ff:ff:ff:ff:ff:80:00:00:29:b1:4e:f2:f3:6e:46;42;126;0;0;0x56;;ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff;ff:ff:ff:ff:ff:ff:80:00:00:29:b1:4e:f2:f3:6e:46;;ff:ff:ff:ff:ff:ff;00:29:b1:4e:f2:f3:6e:46
2024-03-08 10:43:52.501323;152;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;;;;;;7e:00:57:2d:10:b5:95:b3:75:9a:9c:45:71:6c:3a:99:92:47:ba:0c:e5;21;126;0;0;0x57;;;;;;
2024-03-08 10:43:52.502202;132;NGAP;20.0.20.10;20.0.2.10;4;DownlinkNASTransport;1;3;;;;;;;;;;;;7e:03:cb:15:69:3d:00:7e:00:5d:01:00:02:f0:f0:e1:36:01:02;19;126;3;3;0x5d;;;;;;
2024-03-08 10:43:52.502656;236;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;0;5;1234;1;2;;7e:04:1f:25:40:33:00:7e:00:5e:77:00:09:85:76:00:00:00:00:00:00:f1:71:00:4e:7e:00:41:79:00:36:01:22:f6:40:21:43:02:01:02:af:bf:af:e4:da:5a:47:ac:95:6a:68:26:f6:3a:12:d5:76:2c:c2:e4:78:c4:cb:99:7b:c2:e1:02:85:1d:b0:47:05:eb:dc:8d:37:19:83:d9:af:c2:cd:d9:1b:10:01:00:2e:02:f0:f0:2f:09:08:01:00:03:e8:0a:00:00:64;103;126;4;4;0x5e;;;;;;
2024-03-08 10:43:52.502669;220;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;0;5;1234;1;2;;7e:04:1f:25:40:33:00:7e:00:5e:77:00:09:85:76:00:00:00:00:00:00:f1:71:00:4e:7e:00:41:79:00:36:01:22:f6:40:21:43:02:01:02:af:bf:af:e4:da:5a:47:ac:95:6a:68:26:f6:3a:12:d5:76:2c:c2:e4:78:c4:cb:99:7b:c2:e1:02:85:1d:b0:47:05:eb:dc:8d:37:19:83:d9:af:c2:cd:d9:1b:10:01:00:2e:02:f0:f0:2f:09:08:01:00:03:e8:0a:00:00:64;103;126;4;4;0x5e;;;;;;
2024-03-08 10:43:52.547019;220;NGAP;20.0.20.10;20.0.2.10;14;;0;7;;01;00:03:e8;;;;2;;;;;7e:02:60:cc:c3:73:01:7e:00:42:01:01:77:00:0b:f2:22:f6:40:01:00:83:00:00:00:00:54:07:00:22:f6:40:00:03:f3:15:09:08:01:00:03:e8:0a:00:00:64:21:03:01:00:01:5e:01:05;54;126;2;2;0x42;;;;;;
2024-03-08 10:43:52.547148;108;NGAP;20.0.2.10;20.0.20.10;14;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:43:52.547200;116;NGAP;20.0.2.10;20.0.20.10;44;;1;3;;;;;;;;;;;;;17;;;;;;;;;;
2024-03-08 10:43:52.547306;128;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;;;;;;7e:02:8c:44:aa:fe:01:7e:00:43;10;126;2;2;0x43;;;;;;
2024-03-08 10:43:52.547421;168;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;;;;;;7e:02:99:7f:60:c8:02:7e:00:67:01:00:08:2e:01:01:c1:00:00:91:a1:12:01:81:22:08:01:00:03:e8:0a:00:00:64:25:11:03:64:6e:6e:08:6b:65:79:73:69:67:68:74:03:63:6f:6d;53;126;2;2;0x67;;;;;;
2024-03-08 10:44:24.627645;140;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;2;;;;;7e:02:da:46:f4:0f:03:7e:00:45:09:00:0b:f2:22:f6:40:01:00:83:00:00:00:00;24;126;2;2;0x45;;;;;;
2024-03-08 10:44:24.649502;108;NGAP;20.0.20.10;20.0.2.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:44:24.649578;108;NGAP;20.0.2.10;20.0.20.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:49:51.278578;132;NGAP;20.0.2.10;20.0.20.10;21;;0;4;1011;01;00:03:e8;;;;;;;;;;12;;;;;;;;;;
2024-03-08 10:49:51.278707;124;NGAP;20.0.20.10;20.0.2.10;21;;0;4;;01;00:03:e8;10;;;;;;;;;11;;;;;;;;;;
2024-03-08 10:49:51.318995;140;NGAP;20.0.2.10;20.0.20.10;15;InitialUEMessage;1;5;1011;;;;3;0;1;1234;1;0;;7e:00:41:79:00:0d:01:22:f6:40:21:43:00:01:00:00:00:00:f1:2e:02:f0:f0;23;126;0;0;0x41;;;;;;
2024-03-08 10:49:51.320338;152;NGAP;20.0.20.10;20.0.2.10;4;DownlinkNASTransport;1;3;;;;;;;;;;;;7e:00:56:00:02:00:00:21:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:20:10:ff:ff:ff:ff:ff:ff:80:00:00:29:b1:4e:f2:f3:6e:46;42;126;0;0;0x56;;ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff;ff:ff:ff:ff:ff:ff:80:00:00:29:b1:4e:f2:f3:6e:46;;ff:ff:ff:ff:ff:ff;00:29:b1:4e:f2:f3:6e:46
2024-03-08 10:49:51.320410;148;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;;;;;;7e:00:57:2d:10:b5:95:b3:75:9a:9c:45:71:6c:3a:99:92:47:ba:0c:e5;21;126;0;0;0x57;;;;;;
2024-03-08 10:49:51.321050;128;NGAP;20.0.20.10;20.0.2.10;4;DownlinkNASTransport;1;3;;;;;;;;;;;;7e:03:00:00:00:00:00:7e:00:5d:00:00:02:f0:f0:e1:36:01:02;19;126;3;3;0x5d;;;;;;
2024-03-08 10:49:51.321126;192;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;0;5;1234;1;0;;7e:04:00:00:00:00:00:7e:00:5e:77:00:09:85:76:00:00:00:00:00:00:f1:71:00:25:7e:00:41:79:00:0d:01:22:f6:40:21:43:00:01:00:00:00:00:f1:10:01:00:2e:02:f0:f0:2f:09:08:01:00:03:e8:0a:00:00:64;62;126;4;4;0x5e;;;;;;
2024-03-08 10:49:51.365870;232;NGAP;20.0.20.10;20.0.2.10;14;;0;7;;01;00:03:e8;;;;2;;;;;7e:02:00:00:00:00:01:7e:00:42:01:01:77:00:0b:f2:22:f6:40:01:00:83:00:00:00:00:54:07:00:22:f6:40:00:03:f3:15:09:08:01:00:03:e8:0a:00:00:64:21:03:01:00:01:5e:01:05;54;126;2;2;0x42;;;;;;
2024-03-08 10:49:51.365991;104;NGAP;20.0.2.10;20.0.20.10;14;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:49:51.366011;112;NGAP;20.0.2.10;20.0.20.10;44;;1;3;;;;;;;;;;;;;17;;;;;;;;;;
2024-03-08 10:49:51.366035;124;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;;;;;;7e:02:00:00:00:00:01:7e:00:43;10;126;2;2;0x43;;;;;;
2024-03-08 10:49:51.366086;164;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;;;;;;7e:02:00:00:00:00:02:7e:00:67:01:00:08:2e:01:01:c1:00:00:91:a1:12:01:81:22:08:01:00:03:e8:0a:00:00:64:25:11:03:64:6e:6e:08:6b:65:79:73:69:67:68:74:03:63:6f:6d;53;126;2;2;0x67;;;;;;
2024-03-08 10:49:51.366419;1245;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:49:51.409182;1123;HTTP2;20.100.40.100;20.100.100.1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:49:51.409581;244;NGAP;20.0.20.10;20.0.2.10;29;;0;4;;01;00:03:e8;;;;;;;;;;79;126;2;2;0x68;;;;;;
2024-03-08 10:49:51.409743;124;NGAP;20.0.2.10;20.0.20.10;29;;0;3;;;;;;;;;;;;;13;;;;;;;;;;
2024-03-08 10:49:51.409870;662;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:49:52.436924;132;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;;;;;;7e:02:00:00:00:00:03:7e:00:67:01:00:04:2e:01:02:d1:12:01;19;126;2;2;0x67;;;;;;
2024-03-08 10:49:52.437171;586;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:49:52.458071;699;HTTP2;20.100.40.100;20.100.100.1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:49:52.458260;140;NGAP;20.0.20.10;20.0.2.10;28;;0;4;;;;;;;;;;;;7e:02:00:00:00:00:03:7e:00:68:01:00:05:2e:01:02:d3:24:12:01;20;126;2;2;0x68;;;;;;
2024-03-08 10:49:52.458367;132;NGAP;20.0.2.10;20.0.20.10;28;;0;4;1011;;;;;;;;;;;;1;;;;;;;;;;
2024-03-08 10:49:52.458391;132;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;;;;;;7e:02:00:00:00:00:04:7e:00:67:01:00:04:2e:01:02:d4:12:01;19;126;2;2;0x67;;;;;;
2024-03-08 10:49:52.458431;136;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;2;;;;;7e:02:00:00:00:00:05:7e:00:45:01:00:0b:f2:22:f6:40:01:00:83:00:00:00:00;24;126;2;2;0x45;;;;;;
2024-03-08 10:49:52.458555;651;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:49:52.478536;588;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:49:52.519811;120;NGAP;20.0.20.10;20.0.2.10;4;DownlinkNASTransport;1;3;;;;;;;;;;;;7e:02:00:00:00:00:04:7e:00:46;10;126;2;2;0x46;;;;;;
2024-03-08 10:49:52.519854;88;NGAP;20.0.20.10;20.0.2.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:49:52.519926;88;NGAP;20.0.2.10;20.0.20.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:49:53.373916;200;NGAP;20.0.2.10;20.0.20.10;15;InitialUEMessage;1;6;1011;;;;3;;2;;;;;7e:01:00:00:00:00:06:7e:00:41:09:00:0b:f2:22:f6:40:01:00:83:00:00:00:00:2e:02:f0:f0:71:00:2a:7e:00:41:09:00:0b:f2:22:f6:40:01:00:83:00:00:00:00:10:01:00:2e:02:f0:f0:2f:09:08:01:00:03:e8:0a:00:00:64:52:22:f6:40:00:03:f3;73;126;1;1;0x41;;;;;;
2024-03-08 10:49:53.378961;160;NGAP;20.0.20.10;20.0.2.10;4;DownlinkNASTransport;1;3;;;;;;;;;;;;7e:02:00:00:00:00:05:7e:00:56:01:02:00:00:21:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:20:10:ff:ff:ff:ff:ff:ff:80:00:00:29:b1:4e:f2:f3:6e:46;49;126;2;2;0x56;;ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff;ff:ff:ff:ff:ff:ff:80:00:00:29:b1:4e:f2:f3:6e:46;;ff:ff:ff:ff:ff:ff;00:29:b1:4e:f2:f3:6e:46
2024-03-08 10:49:53.379052;148;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;;;;;;7e:00:57:2d:10:b5:95:b3:75:9a:9c:45:71:6c:3a:99:92:47:ba:0c:e5;21;126;0;0;0x57;;;;;;
2024-03-08 10:49:53.379620;124;NGAP;20.0.20.10;20.0.2.10;4;DownlinkNASTransport;1;3;;;;;;;;;;;;7e:03:00:00:00:00:00:7e:00:5d:00:01:02:f0:f0:e1;16;126;3;3;0x5d;;;;;;
2024-03-08 10:49:53.379704;196;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;5;;;;;7e:04:00:00:00:00:00:7e:00:5e:77:00:09:85:76:00:00:00:00:00:00:f1:71:00:2a:7e:00:41:09:00:0b:f2:22:f6:40:01:00:83:00:00:00:00:10:01:00:2e:02:f0:f0:2f:09:08:01:00:03:e8:0a:00:00:64:52:22:f6:40:00:03:f3;67;126;4;4;0x5e;;;;;;
2024-03-08 10:49:53.394743;232;NGAP;20.0.20.10;20.0.2.10;14;;0;7;;01;00:03:e8;;;;2;;;;;7e:02:00:00:00:00:01:7e:00:42:01:01:77:00:0b:f2:22:f6:40:01:00:83:00:00:00:00:54:07:00:22:f6:40:00:03:f3:15:09:08:01:00:03:e8:0a:00:00:64:21:03:01:00:01:5e:01:05;54;126;2;2;0x42;;;;;;
2024-03-08 10:49:53.394856;104;NGAP;20.0.2.10;20.0.20.10;14;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:49:53.394880;112;NGAP;20.0.2.10;20.0.20.10;44;;1;3;;;;;;;;;;;;;17;;;;;;;;;;
2024-03-08 10:49:53.394904;124;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;;;;;;7e:02:00:00:00:00:01:7e:00:43;10;126;2;2;0x43;;;;;;
2024-03-08 10:49:53.394946;164;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;;;;;;7e:02:00:00:00:00:02:7e:00:67:01:00:08:2e:01:03:c1:00:00:91:a1:12:01:81:22:08:01:00:03:e8:0a:00:00:64:25:11:03:64:6e:6e:08:6b:65:79:73:69:67:68:74:03:63:6f:6d;53;126;2;2;0x67;;;;;;
2024-03-08 10:49:53.395182;1128;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:49:53.415240;1006;HTTP2;20.100.40.100;20.100.100.1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:49:53.415484;244;NGAP;20.0.20.10;20.0.2.10;29;;0;4;;01;00:03:e8;;;;;;;;;;79;126;2;2;0x68;;;;;;
2024-03-08 10:49:53.415702;124;NGAP;20.0.2.10;20.0.20.10;29;;0;3;;;;;;;;;;;;;13;;;;;;;;;;
2024-03-08 10:49:53.415833;662;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:49:54.450184;132;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;;;;;;7e:02:00:00:00:00:03:7e:00:67:01:00:04:2e:01:04:d1:12:01;19;126;2;2;0x67;;;;;;
2024-03-08 10:49:54.450415;586;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:49:54.450906;652;HTTP2;20.100.40.100;20.100.100.1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:49:54.451065;140;NGAP;20.0.20.10;20.0.2.10;28;;0;4;;;;;;;;;;;;7e:02:00:00:00:00:03:7e:00:68:01:00:05:2e:01:04:d3:24:12:01;20;126;2;2;0x68;;;;;;
2024-03-08 10:49:54.451132;132;NGAP;20.0.2.10;20.0.20.10;28;;0;4;1011;;;;;;;;;;;;1;;;;;;;;;;
2024-03-08 10:49:54.451151;132;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;;;;;;7e:02:00:00:00:00:04:7e:00:67:01:00:04:2e:01:04:d4:12:01;19;126;2;2;0x67;;;;;;
2024-03-08 10:49:54.451188;136;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;2;;;;;7e:02:00:00:00:00:05:7e:00:45:11:00:0b:f2:22:f6:40:01:00:83:00:00:00:00;24;126;2;2;0x45;;;;;;
2024-03-08 10:49:54.451296;651;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:49:54.451595;588;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:49:54.452955;120;NGAP;20.0.20.10;20.0.2.10;4;DownlinkNASTransport;1;3;;;;;;;;;;;;7e:02:00:00:00:00:04:7e:00:46;10;126;2;2;0x46;;;;;;
2024-03-08 10:49:54.452995;88;NGAP;20.0.20.10;20.0.2.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:49:54.453082;88;NGAP;20.0.2.10;20.0.20.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:49:55.407518;200;NGAP;20.0.2.10;20.0.20.10;15;InitialUEMessage;1;6;1011;;;;3;;2;;;;;7e:01:00:00:00:00:06:7e:00:41:19:00:0b:f2:22:f6:40:01:00:83:00:00:00:00:2e:02:f0:f0:71:00:2a:7e:00:41:19:00:0b:f2:22:f6:40:01:00:83:00:00:00:00:10:01:00:2e:02:f0:f0:2f:09:08:01:00:03:e8:0a:00:00:64:52:22:f6:40:00:03:f3;73;126;1;1;0x41;;;;;;
